State,City,Year,Population,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson
ILLINOIS,Clarendon Hills,2024,8520.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,26.0,4.0,0.0
ILLINOIS,Clinton,2024,6876.0,18.0,0.0,7.0,1.0,10.0,128.0,11.0,107.0,10.0,1.0
ILLINOIS,Coal City,2024,5813.0,6.0,0.0,3.0,0.0,3.0,21.0,1.0,16.0,4.0,0.0
ILLINOIS,Coal Valley,2024,3800.0,1.0,0.0,1.0,0.0,0.0,30.0,15.0,8.0,7.0,0.0
ILLINOIS,Colfax,2024,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Collinsville,2024,23599.0,46.0,0.0,15.0,3.0,28.0,415.0,130.0,243.0,42.0,2.0
ILLINOIS,Colona,2024,4958.0,3.0,0.0,1.0,0.0,2.0,42.0,14.0,27.0,1.0,2.0
ILLINOIS,Cortland,2024,4519.0,2.0,0.0,2.0,0.0,0.0,21.0,1.0,15.0,5.0,0.0
ILLINOIS,Coulterville,2024,825.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
ILLINOIS,Country Club Hills,2024,15787.0,52.0,3.0,2.0,10.0,37.0,402.0,104.0,243.0,55.0,0.0
ILLINOIS,Countryside,2024,6064.0,9.0,0.0,5.0,1.0,3.0,149.0,24.0,113.0,12.0,0.0
ILLINOIS,Cowden,2024,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Crest Hill,2024,20020.0,36.0,1.0,6.0,4.0,25.0,182.0,52.0,113.0,17.0,3.0
ILLINOIS,Crestwood,2024,10258.0,14.0,0.0,0.0,4.0,10.0,221.0,23.0,175.0,23.0,0.0
ILLINOIS,Crete,2024,8277.0,14.0,0.0,1.0,4.0,9.0,75.0,19.0,50.0,6.0,0.0
ILLINOIS,Crystal Lake,2024,41074.0,43.0,0.0,20.0,2.0,21.0,453.0,42.0,381.0,30.0,3.0
ILLINOIS,Danvers,2024,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Danville,2024,27905.0,470.0,1.0,49.0,23.0,397.0,1584.0,422.0,1073.0,89.0,12.0
ILLINOIS,Darien,2024,21599.0,9.0,0.0,2.0,1.0,6.0,198.0,46.0,138.0,14.0,2.0
ILLINOIS,Decatur,2024,67934.0,409.0,5.0,31.0,64.0,309.0,1948.0,630.0,1041.0,277.0,33.0
ILLINOIS,Deerfield,2024,18795.0,5.0,0.0,4.0,0.0,1.0,190.0,92.0,81.0,17.0,0.0
ILLINOIS,DeKalb,2024,40208.0,158.0,0.0,61.0,14.0,83.0,1011.0,136.0,854.0,21.0,1.0
ILLINOIS,Des Plaines,2024,57218.0,69.0,0.0,11.0,14.0,44.0,652.0,239.0,344.0,69.0,2.0
ILLINOIS,Diamond,2024,2701.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,Divernon,2024,1105.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,2.0
ILLINOIS,Dixon,2024,15043.0,29.0,0.0,2.0,3.0,24.0,69.0,4.0,64.0,1.0,0.0
ILLINOIS,Downers Grove,2024,49567.0,56.0,1.0,18.0,4.0,33.0,432.0,67.0,321.0,44.0,8.0
ILLINOIS,Dupo,2024,3771.0,6.0,0.0,0.0,1.0,5.0,50.0,11.0,34.0,5.0,0.0
ILLINOIS,Du Quoin,2024,5653.0,7.0,0.0,0.0,0.0,7.0,22.0,4.0,15.0,3.0,1.0
ILLINOIS,Durand,2024,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Dwight,2024,4036.0,2.0,0.0,0.0,0.0,2.0,28.0,4.0,22.0,2.0,0.0
ILLINOIS,East Alton,2024,5596.0,25.0,0.0,3.0,1.0,21.0,90.0,17.0,67.0,6.0,2.0
ILLINOIS,East Dundee,2024,3095.0,6.0,0.0,0.0,0.0,6.0,72.0,13.0,44.0,15.0,0.0
ILLINOIS,East Hazel Crest,2024,1214.0,1.0,0.0,1.0,0.0,0.0,30.0,3.0,19.0,8.0,0.0
ILLINOIS,East Moline,2024,20637.0,65.0,1.0,12.0,8.0,44.0,486.0,141.0,280.0,65.0,1.0
ILLINOIS,East Peoria,2024,21873.0,58.0,1.0,13.0,3.0,41.0,517.0,105.0,391.0,21.0,0.0
ILLINOIS,Edwardsville,2024,26663.0,8.0,0.0,0.0,0.0,8.0,182.0,47.0,124.0,11.0,1.0
ILLINOIS,Effingham,2024,12246.0,27.0,0.0,8.0,2.0,17.0,242.0,65.0,164.0,13.0,4.0
ILLINOIS,Elburn,2024,6680.0,3.0,0.0,2.0,1.0,0.0,36.0,4.0,32.0,0.0,0.0
ILLINOIS,Eldorado,2024,3565.0,21.0,0.0,1.0,1.0,19.0,40.0,23.0,12.0,5.0,1.0
ILLINOIS,Elgin,2024,112879.0,301.0,5.0,73.0,35.0,188.0,1244.0,239.0,908.0,97.0,4.0
ILLINOIS,Elizabeth,2024,692.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
ILLINOIS,Elk Grove Village,2024,30912.0,37.0,0.0,17.0,8.0,12.0,524.0,95.0,340.0,89.0,0.0
ILLINOIS,Ellis Grove,2024,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Elmhurst,2024,45206.0,27.0,0.0,6.0,8.0,13.0,372.0,67.0,289.0,16.0,0.0
ILLINOIS,Elmwood Park,2024,23028.0,39.0,0.0,6.0,7.0,26.0,255.0,42.0,169.0,44.0,1.0
ILLINOIS,Elwood,2024,2191.0,3.0,0.0,1.0,0.0,2.0,17.0,3.0,14.0,0.0,0.0
ILLINOIS,Evanston,2024,74178.0,105.0,0.0,23.0,41.0,41.0,2034.0,335.0,1524.0,175.0,6.0
ILLINOIS,Evergreen Park,2024,18734.0,23.0,0.0,2.0,14.0,7.0,1093.0,60.0,980.0,53.0,0.0
ILLINOIS,Fairbury,2024,3555.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0
ILLINOIS,Fairfield,2024,4696.0,24.0,0.0,5.0,0.0,19.0,128.0,39.0,84.0,5.0,3.0
ILLINOIS,Fairmont City,2024,2148.0,10.0,0.0,0.0,0.0,10.0,10.0,5.0,4.0,1.0,2.0
ILLINOIS,Fairmount,2024,588.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Fairview Heights,2024,15948.0,65.0,1.0,12.0,4.0,48.0,483.0,48.0,403.0,32.0,2.0
ILLINOIS,Farina,2024,526.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
ILLINOIS,Farmer City,2024,1808.0,6.0,0.0,1.0,1.0,4.0,19.0,6.0,8.0,5.0,0.0
ILLINOIS,Farmington,2024,2276.0,2.0,0.0,1.0,0.0,1.0,14.0,2.0,11.0,1.0,0.0
ILLINOIS,Findlay,2024,647.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0
ILLINOIS,Fithian,2024,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Flora,2024,4683.0,9.0,0.0,4.0,0.0,5.0,38.0,12.0,24.0,2.0,1.0
ILLINOIS,Flossmoor,2024,9119.0,6.0,0.0,2.0,2.0,2.0,251.0,53.0,178.0,20.0,0.0
ILLINOIS,Forest Park,2024,13460.0,56.0,4.0,14.0,18.0,20.0,381.0,55.0,266.0,60.0,2.0
ILLINOIS,Forest View,2024,745.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0
ILLINOIS,Forreston,2024,1403.0,3.0,0.0,1.0,0.0,2.0,7.0,0.0,6.0,1.0,0.0
ILLINOIS,Fox Lake,2024,10749.0,27.0,0.0,5.0,3.0,19.0,182.0,36.0,130.0,16.0,0.0
ILLINOIS,Fox River Grove,2024,4597.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,1.0,0.0
ILLINOIS,Frankfort,2024,21108.0,7.0,0.0,1.0,0.0,6.0,141.0,38.0,86.0,17.0,0.0
ILLINOIS,Franklin Park,2024,17699.0,31.0,0.0,8.0,8.0,15.0,248.0,96.0,113.0,39.0,1.0
ILLINOIS,Freeburg,2024,4474.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,2.0,0.0
ILLINOIS,Freeport,2024,22888.0,83.0,3.0,18.0,10.0,52.0,322.0,92.0,209.0,21.0,0.0
ILLINOIS,Fulton,2024,3541.0,4.0,0.0,1.0,1.0,2.0,41.0,4.0,34.0,3.0,0.0
ILLINOIS,Galesburg,2024,28864.0,148.0,2.0,42.0,6.0,98.0,856.0,209.0,597.0,50.0,3.0
ILLINOIS,Geneseo,2024,6520.0,6.0,0.0,1.0,0.0,5.0,56.0,10.0,46.0,0.0,0.0
ILLINOIS,Geneva,2024,21056.0,13.0,2.0,6.0,0.0,5.0,110.0,6.0,100.0,4.0,0.0
ILLINOIS,Germantown,2024,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Gilberts,2024,8909.0,3.0,0.0,2.0,0.0,1.0,19.0,1.0,14.0,4.0,0.0
ILLINOIS,Glen Carbon,2024,13870.0,9.0,0.0,3.0,0.0,6.0,153.0,13.0,136.0,4.0,0.0
ILLINOIS,Glencoe,2024,8487.0,2.0,0.0,0.0,1.0,1.0,51.0,7.0,41.0,3.0,0.0
ILLINOIS,Glendale Heights,2024,32181.0,32.0,0.0,18.0,3.0,11.0,319.0,45.0,257.0,17.0,1.0
ILLINOIS,Glen Ellyn,2024,28175.0,14.0,0.0,8.0,2.0,4.0,163.0,15.0,145.0,3.0,2.0
ILLINOIS,Glenview,2024,46371.0,70.0,0.0,20.0,5.0,45.0,561.0,149.0,377.0,35.0,6.0
ILLINOIS,Glenwood,2024,8150.0,18.0,2.0,1.0,2.0,13.0,143.0,14.0,95.0,34.0,0.0
ILLINOIS,Godley,2024,649.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ILLINOIS,Golf,2024,492.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0
ILLINOIS,Goreville,2024,1059.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ILLINOIS,Grafton,2024,813.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,1.0,0.0
ILLINOIS,Grand Ridge,2024,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Granite City,2024,26708.0,165.0,1.0,42.0,20.0,102.0,665.0,246.0,339.0,80.0,15.0
ILLINOIS,Grantfork,2024,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Grant Park,2024,1275.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ILLINOIS,Grayslake,2024,24339.0,16.0,0.0,10.0,0.0,6.0,156.0,40.0,98.0,18.0,1.0
ILLINOIS,Grayville,2024,1481.0,3.0,0.0,1.0,0.0,2.0,12.0,5.0,6.0,1.0,1.0
ILLINOIS,Greenfield,2024,1005.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0
ILLINOIS,Greenup,2024,1334.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Greenville,2024,6951.0,7.0,0.0,1.0,0.0,6.0,71.0,7.0,63.0,1.0,0.0
ILLINOIS,Gurnee,2024,30041.0,50.0,1.0,18.0,6.0,25.0,674.0,59.0,574.0,41.0,0.0
ILLINOIS,Hamel,2024,916.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0
ILLINOIS,Hamilton,2024,2672.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0
ILLINOIS,Hampshire,2024,8239.0,3.0,0.0,2.0,0.0,1.0,29.0,9.0,15.0,5.0,0.0
ILLINOIS,Hanover,2024,834.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,1.0,0.0
ILLINOIS,Hanover Park,2024,35779.0,45.0,0.0,6.0,7.0,32.0,149.0,30.0,101.0,18.0,0.0
ILLINOIS,Harrisburg,2024,7813.0,13.0,0.0,3.0,0.0,10.0,41.0,1.0,37.0,3.0,0.0
ILLINOIS,Hartford,2024,1147.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,11.0,2.0,0.0
ILLINOIS,Harvard,2024,9323.0,13.0,0.0,5.0,0.0,8.0,58.0,5.0,44.0,9.0,0.0
ILLINOIS,Harvey,2024,19121.0,135.0,1.0,15.0,39.0,80.0,289.0,54.0,129.0,106.0,4.0
ILLINOIS,Harwood Heights,2024,8504.0,10.0,0.0,3.0,3.0,4.0,109.0,37.0,69.0,3.0,0.0
ILLINOIS,Havana,2024,2785.0,21.0,0.0,8.0,0.0,13.0,33.0,4.0,28.0,1.0,1.0
ILLINOIS,Hawthorn Woods,2024,9470.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,10.0,2.0,0.0
ILLINOIS,Hazel Crest,2024,12588.0,68.0,0.0,9.0,19.0,40.0,339.0,79.0,174.0,86.0,3.0
ILLINOIS,Hebron,2024,1388.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Henning,2024,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Henry,2024,2308.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
ILLINOIS,Herrin,2024,12125.0,47.0,0.0,5.0,4.0,38.0,308.0,113.0,169.0,26.0,4.0
ILLINOIS,Heyworth,2024,2888.0,2.0,0.0,1.0,0.0,1.0,25.0,6.0,18.0,1.0,0.0
ILLINOIS,Hickory Hills,2024,13699.0,12.0,0.0,3.0,1.0,8.0,142.0,8.0,119.0,15.0,0.0
ILLINOIS,Highland,2024,9935.0,13.0,0.0,8.0,0.0,5.0,60.0,19.0,40.0,1.0,0.0
ILLINOIS,Highland Park,2024,30311.0,15.0,2.0,6.0,0.0,7.0,246.0,21.0,204.0,21.0,1.0
ILLINOIS,Hillsboro,2024,5744.0,12.0,0.0,8.0,0.0,4.0,33.0,8.0,23.0,2.0,0.0
ILLINOIS,Hillside,2024,7808.0,20.0,0.0,2.0,7.0,11.0,150.0,17.0,121.0,12.0,0.0
ILLINOIS,Hinckley,2024,1962.0,5.0,0.0,0.0,0.0,5.0,14.0,5.0,9.0,0.0,0.0
ILLINOIS,Hinsdale,2024,17272.0,8.0,0.0,5.0,1.0,2.0,85.0,9.0,68.0,8.0,0.0
ILLINOIS,Hodgkins,2024,1453.0,3.0,0.0,3.0,0.0,0.0,189.0,9.0,150.0,30.0,1.0
ILLINOIS,Hoffman Estates,2024,49467.0,74.0,0.0,18.0,7.0,49.0,491.0,123.0,309.0,59.0,2.0
ILLINOIS,Homer Glen,2024,24560.0,4.0,0.0,0.0,1.0,3.0,68.0,11.0,52.0,5.0,4.0
ILLINOIS,Hometown,2024,4076.0,9.0,0.0,3.0,1.0,5.0,62.0,6.0,51.0,5.0,0.0
ILLINOIS,Homewood,2024,18269.0,34.0,0.0,4.0,14.0,16.0,382.0,56.0,266.0,60.0,1.0
ILLINOIS,Hoopeston,2024,4676.0,18.0,0.0,6.0,0.0,12.0,93.0,21.0,61.0,11.0,4.0
ILLINOIS,Hopedale,2024,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Hudson,2024,1743.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ILLINOIS,Huntley,2024,28439.0,8.0,0.0,4.0,0.0,4.0,122.0,19.0,98.0,5.0,0.0
ILLINOIS,Ina,2024,1654.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0,0.0
ILLINOIS,Indian Head Park,2024,3849.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0
ILLINOIS,Indianola,2024,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Inverness,2024,7211.0,1.0,0.0,1.0,0.0,0.0,29.0,9.0,17.0,3.0,0.0
ILLINOIS,Island Lake,2024,7978.0,5.0,0.0,4.0,0.0,1.0,42.0,5.0,33.0,4.0,0.0
ILLINOIS,Itasca,2024,9288.0,2.0,0.0,1.0,0.0,1.0,72.0,25.0,41.0,6.0,1.0
ILLINOIS,Jacksonville,2024,17122.0,52.0,2.0,14.0,5.0,31.0,360.0,79.0,255.0,26.0,5.0
ILLINOIS,Jerome,2024,1630.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,6.0,0.0,0.0
ILLINOIS,Jerseyville,2024,8243.0,7.0,0.0,2.0,0.0,5.0,134.0,37.0,92.0,5.0,0.0
ILLINOIS,Joliet,2024,150569.0,527.0,0.0,73.0,53.0,401.0,1874.0,587.0,1060.0,227.0,10.0
ILLINOIS,Kansas,2024,641.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0
ILLINOIS,Kenilworth,2024,2368.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,3.0,0.0
ILLINOIS,Kildeer,2024,4481.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,23.0,5.0,0.0
ILLINOIS,Kincaid,2024,1301.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
ILLINOIS,Kingston,2024,1083.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,0.0
ILLINOIS,Knoxville,2024,2790.0,2.0,0.0,2.0,0.0,0.0,16.0,4.0,12.0,0.0,0.0
ILLINOIS,Ladd,2024,1452.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ILLINOIS,La Grange,2024,15471.0,29.0,0.0,8.0,3.0,18.0,120.0,36.0,79.0,5.0,4.0
ILLINOIS,La Grange Park,2024,12874.0,3.0,0.0,0.0,1.0,2.0,87.0,18.0,64.0,5.0,0.0
ILLINOIS,Lake Bluff,2024,5509.0,2.0,0.0,1.0,0.0,1.0,46.0,13.0,33.0,0.0,0.0
ILLINOIS,Lake Forest,2024,19357.0,4.0,0.0,1.0,0.0,3.0,121.0,40.0,70.0,11.0,0.0
ILLINOIS,Lake in the Hills,2024,28573.0,20.0,0.0,10.0,0.0,10.0,125.0,29.0,64.0,32.0,1.0
ILLINOIS,Lakemoor,2024,6394.0,13.0,0.0,3.0,0.0,10.0,79.0,3.0,72.0,4.0,0.0
ILLINOIS,Lake Villa,2024,8592.0,10.0,0.0,4.0,0.0,6.0,42.0,7.0,32.0,3.0,0.0
ILLINOIS,Lakewood,2024,4267.0,2.0,0.0,1.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0
ILLINOIS,Lake Zurich,2024,19650.0,12.0,0.0,5.0,0.0,7.0,238.0,15.0,213.0,10.0,3.0
ILLINOIS,Lanark,2024,1456.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
ILLINOIS,Lansing,2024,27309.0,107.0,1.0,19.0,43.0,44.0,502.0,199.0,184.0,119.0,2.0
ILLINOIS,La Salle,2024,9389.0,5.0,0.0,1.0,1.0,3.0,14.0,5.0,6.0,3.0,0.0
ILLINOIS,Lawrenceville,2024,4267.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0
ILLINOIS,Lebanon,2024,4536.0,4.0,0.0,0.0,0.0,4.0,10.0,5.0,5.0,0.0,0.0
ILLINOIS,Leland,2024,925.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Lemont,2024,17507.0,6.0,1.0,3.0,0.0,2.0,95.0,19.0,56.0,20.0,0.0
ILLINOIS,Le Roy,2024,3453.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
ILLINOIS,Lexington,2024,2067.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ILLINOIS,Libertyville,2024,20257.0,17.0,0.0,6.0,1.0,10.0,108.0,22.0,76.0,10.0,0.0
ILLINOIS,Lincoln,2024,13014.0,22.0,0.0,3.0,1.0,18.0,132.0,34.0,93.0,5.0,1.0
ILLINOIS,Lincolnshire,2024,7901.0,5.0,0.0,1.0,0.0,4.0,71.0,8.0,60.0,3.0,0.0
ILLINOIS,Lincolnwood,2024,12697.0,14.0,0.0,0.0,9.0,5.0,321.0,95.0,190.0,36.0,3.0
ILLINOIS,Lindenhurst,2024,14327.0,5.0,0.0,4.0,0.0,1.0,22.0,5.0,17.0,0.0,0.0
ILLINOIS,Lisle,2024,23074.0,10.0,0.0,3.0,4.0,3.0,105.0,24.0,74.0,7.0,1.0
ILLINOIS,Litchfield,2024,6566.0,15.0,0.0,7.0,0.0,8.0,206.0,39.0,155.0,12.0,2.0
ILLINOIS,Livingston,2024,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Lockport,2024,26668.0,18.0,0.0,3.0,0.0,15.0,158.0,58.0,94.0,6.0,0.0
ILLINOIS,Lombard,2024,43576.0,51.0,0.0,17.0,11.0,23.0,697.0,79.0,591.0,27.0,5.0
ILLINOIS,Loves Park,2024,23312.0,83.0,0.0,23.0,4.0,56.0,322.0,63.0,230.0,29.0,3.0
ILLINOIS,Lovington,2024,1012.0,2.0,0.0,1.0,0.0,1.0,19.0,10.0,5.0,4.0,1.0
ILLINOIS,Machesney Park,2024,22530.0,72.0,0.0,16.0,3.0,53.0,346.0,36.0,289.0,21.0,0.0
ILLINOIS,Mackinaw,2024,1833.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,12.0,2.0,0.0
ILLINOIS,Mahomet,2024,10538.0,24.0,3.0,3.0,0.0,18.0,22.0,8.0,13.0,1.0,2.0
ILLINOIS,Manhattan,2024,10912.0,4.0,0.0,1.0,0.0,3.0,21.0,2.0,18.0,1.0,0.0
ILLINOIS,Manito,2024,1458.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0
ILLINOIS,Manteno,2024,9173.0,16.0,0.0,1.0,0.0,15.0,31.0,9.0,22.0,0.0,0.0
ILLINOIS,Maple Park,2024,1494.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
ILLINOIS,Marengo,2024,7626.0,10.0,0.0,1.0,0.0,9.0,44.0,8.0,35.0,1.0,5.0
ILLINOIS,Marion,2024,16856.0,79.0,0.0,8.0,11.0,60.0,494.0,186.0,279.0,29.0,5.0
ILLINOIS,Marseilles,2024,4757.0,9.0,0.0,5.0,0.0,4.0,14.0,4.0,8.0,2.0,0.0
ILLINOIS,Marshall,2024,3855.0,6.0,0.0,0.0,0.0,6.0,47.0,17.0,27.0,3.0,0.0
ILLINOIS,Martinsville,2024,1077.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,1.0,0.0
ILLINOIS,Maryville,2024,8336.0,5.0,0.0,2.0,0.0,3.0,24.0,6.0,11.0,7.0,0.0
ILLINOIS,Mascoutah,2024,8977.0,4.0,0.0,0.0,0.0,4.0,31.0,10.0,21.0,0.0,0.0
ILLINOIS,Mason City,2024,1953.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0,5.0,2.0,0.0
ILLINOIS,Mattoon,2024,16464.0,87.0,1.0,32.0,2.0,52.0,198.0,53.0,121.0,24.0,3.0
ILLINOIS,Mazon,2024,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,McCook,2024,233.0,2.0,0.0,0.0,0.0,2.0,46.0,4.0,38.0,4.0,0.0
ILLINOIS,McHenry,2024,28563.0,27.0,2.0,15.0,1.0,9.0,177.0,21.0,149.0,7.0,0.0
ILLINOIS,McLean,2024,725.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
ILLINOIS,McLeansboro,2024,2599.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0
ILLINOIS,Melrose Park,2024,23327.0,71.0,2.0,10.0,14.0,45.0,413.0,95.0,252.0,66.0,4.0
ILLINOIS,Mendota,2024,6893.0,9.0,0.0,4.0,0.0,5.0,26.0,7.0,18.0,1.0,0.0
ILLINOIS,Metropolis,2024,5726.0,16.0,0.0,5.0,1.0,10.0,73.0,18.0,47.0,8.0,0.0
ILLINOIS,Midlothian,2024,13485.0,27.0,0.0,10.0,8.0,9.0,211.0,30.0,154.0,27.0,0.0
ILLINOIS,Milan,2024,4929.0,21.0,0.0,2.0,1.0,18.0,89.0,18.0,59.0,12.0,0.0
ILLINOIS,Milledgeville,2024,995.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0
ILLINOIS,Millstadt,2024,3903.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0
ILLINOIS,Minier,2024,1128.0,2.0,0.0,2.0,0.0,0.0,20.0,9.0,11.0,0.0,0.0
ILLINOIS,Minooka,2024,12919.0,1.0,0.0,0.0,0.0,1.0,43.0,7.0,33.0,3.0,0.0
ILLINOIS,Mokena,2024,19726.0,20.0,0.0,5.0,3.0,12.0,142.0,32.0,103.0,7.0,0.0
ILLINOIS,Moline,2024,41659.0,160.0,5.0,23.0,11.0,121.0,1389.0,465.0,726.0,198.0,4.0
ILLINOIS,Momence,2024,3007.0,5.0,0.0,2.0,1.0,2.0,15.0,4.0,11.0,0.0,0.0
ILLINOIS,Monee,2024,5091.0,14.0,0.0,3.0,1.0,10.0,71.0,14.0,51.0,6.0,0.0
ILLINOIS,Monmouth,2024,8460.0,31.0,0.0,7.0,0.0,24.0,116.0,42.0,69.0,5.0,0.0
ILLINOIS,Montgomery,2024,22489.0,26.0,0.0,14.0,2.0,10.0,205.0,25.0,162.0,18.0,2.0
ILLINOIS,Monticello,2024,6041.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,10.0,2.0,0.0
ILLINOIS,Morris,2024,14608.0,46.0,3.0,7.0,4.0,32.0,221.0,20.0,189.0,12.0,1.0
ILLINOIS,Morton,2024,17592.0,15.0,0.0,5.0,2.0,8.0,145.0,33.0,103.0,9.0,1.0
ILLINOIS,Morton Grove,2024,23782.0,11.0,0.0,4.0,5.0,2.0,270.0,92.0,167.0,11.0,0.0
ILLINOIS,Mounds,2024,604.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,0.0
ILLINOIS,Mount Carmel,2024,6676.0,9.0,0.0,3.0,0.0,6.0,31.0,3.0,28.0,0.0,0.0
ILLINOIS,Mount Carroll,2024,1430.0,5.0,0.0,2.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0
ILLINOIS,Mount Prospect,2024,53523.0,48.0,1.0,13.0,7.0,27.0,475.0,109.0,319.0,47.0,1.0
ILLINOIS,Mount Pulaski,2024,1504.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
ILLINOIS,Mount Vernon,2024,14146.0,35.0,4.0,14.0,3.0,14.0,154.0,16.0,133.0,5.0,0.0
ILLINOIS,Mount Zion,2024,5833.0,3.0,0.0,3.0,0.0,0.0,30.0,6.0,22.0,2.0,0.0
ILLINOIS,Mundelein,2024,31876.0,15.0,2.0,5.0,2.0,6.0,231.0,21.0,189.0,21.0,1.0
